,distance,moving_time,start_date_local,average_heartrate,HR Zone 1,HR Zone 2,HR Zone 3,HR Zone 4,HR Zone 5,ftp
1028,37236.6,7121,2017-01-26T06:40:37Z,140.2,885.0,3499.0,2198.0,539.0,0.0,92.18562499999999
1029,20719.0,3372,2017-01-24T06:26:49Z,126.2,716.0,2385.0,122.0,149.0,0.0,85.887125
1031,90258.7,9450,2017-01-22T06:34:02Z,146.6,440.0,4937.0,3864.0,209.0,0.0,93.76341666666667
1032,86170.0,13472,2017-01-21T06:46:40Z,141.0,467.0,9498.0,3507.0,0.0,0.0,94.97466666666666
1033,41334.6,6540,2017-01-19T06:37:28Z,135.7,1367.0,3294.0,1429.0,450.0,0.0,82.53283333333333
1035,18285.1,3392,2017-01-16T06:31:56Z,110.5,2169.0,1223.0,0.0,0.0,0.0,52.43604166666666
1036,90289.5,9711,2017-01-15T06:31:37Z,148.8,585.0,3798.0,5149.0,179.0,0.0,86.77379166666667
1037,69504.0,10780,2017-01-14T06:40:44Z,135.8,1583.0,6534.0,2448.0,215.0,0.0,79.1635
1038,42170.1,6313,2017-01-12T06:33:37Z,136.1,857.0,4025.0,774.0,657.0,0.0,73.31941666666665
1040,18272.5,3043,2017-01-09T06:40:31Z,125.2,344.0,2582.0,64.0,53.0,0.0,82.49324999999999
1041,90638.2,10725,2017-01-08T06:24:00Z,146.9,1365.0,4845.0,4030.0,485.0,0.0,87.08016666666666
1042,49406.1,7940,2017-01-07T06:22:31Z,130.9,1682.0,4911.0,996.0,351.0,0.0,86.59804166666666
1043,35856.6,7068,2017-01-05T06:40:05Z,138.5,1179.0,3190.0,2636.0,63.0,0.0,94.84879166666667
1045,83873.9,14115,2016-12-31T06:22:03Z,138.8,1129.0,10057.0,1389.0,1540.0,0.0,75.94458333333333
1046,18263.6,3511,2016-12-30T06:39:46Z,109.4,3094.0,417.0,0.0,0.0,0.0,69.15208333333334
1048,18089.8,4462,2016-12-27T06:10:20Z,94.2,4406.0,56.0,0.0,0.0,0.0,21.556291666666667
1049,9278.6,1573,2016-12-25T09:04:52Z,128.9,110.0,1422.0,41.0,0.0,0.0,83.212875
1050,27132.6,2396,2016-12-25T07:00:46Z,180.0,0.0,18.0,304.0,2074.0,0.0,203.14008333333334
1051,11017.1,1898,2016-12-25T06:17:35Z,118.0,852.0,1046.0,0.0,0.0,0.0,43.42942722017867
1052,63560.5,7692,2016-12-24T06:31:08Z,137.8,200.0,7492.0,0.0,0.0,0.0,107.46558333333333
1053,62476.1,9827,2016-12-22T06:28:12Z,133.9,1688.0,5565.0,2199.0,375.0,0.0,71.91183333333333
1054,35766.0,7222,2016-12-21T06:34:06Z,134.1,2313.0,2540.0,2279.0,90.0,0.0,95.84075
1055,18166.9,3014,2016-12-20T06:30:46Z,123.9,280.0,2734.0,0.0,0.0,0.0,86.34866666666666
1056,106180.0,16985,2016-12-18T06:20:03Z,150.3,200.0,9510.0,4712.0,2563.0,0.0,88.93108333333333
1057,57116.0,8336,2016-12-16T06:14:12Z,137.4,1601.0,4289.0,1398.0,1048.0,0.0,65.0845
1058,38509.4,7478,2016-12-14T06:26:03Z,142.5,983.0,3432.0,1626.0,1437.0,0.0,88.88595833333333
1059,89834.0,9850,2016-12-11T06:17:17Z,152.3,328.0,3381.0,5593.0,548.0,0.0,87.12766666666667
1060,50539.8,7957,2016-12-10T06:24:24Z,143.7,560.0,4219.0,2688.0,490.0,0.0,86.61149999999999
1061,20715.9,3256,2016-12-08T06:13:02Z,139.1,222.0,2655.0,212.0,167.0,0.0,91.69479166666666
1062,39912.0,7716,2016-12-06T06:15:07Z,144.6,383.0,4201.0,2403.0,729.0,0.0,100.11020833333332
1063,42142.3,5580,2016-12-04T06:45:56Z,140.7,152.0,4173.0,61.0,1194.0,0.0,192.990125
1064,12551.0,1660,2016-12-04T06:17:58Z,132.1,179.0,1124.0,238.0,119.0,0.0,83.47931968693558
1065,65047.4,7919,2016-12-02T06:20:38Z,142.3,131.0,7443.0,120.0,225.0,0.0,114.45995833333333
1066,45816.0,5891,2016-11-30T06:21:23Z,145.0,153.0,3948.0,1402.0,388.0,0.0,82.56608333333332
1067,86466.9,11065,2016-11-27T06:12:38Z,155.4,170.0,5457.0,2293.0,3085.0,60.0,85.89583333333333
1068,22219.7,3783,2016-11-26T06:08:54Z,137.9,440.0,2799.0,326.0,218.0,0.0,91.53170833333333
1069,109926.0,12323,2016-11-20T06:27:03Z,154.3,410.0,2456.0,9415.0,42.0,0.0,117.25691666666665
1070,41662.6,4993,2016-11-19T06:28:30Z,153.3,210.0,2369.0,313.0,2101.0,0.0,90.18745833333334
1071,39843.0,5482,2016-11-15T06:26:51Z,141.8,325.0,3639.0,660.0,858.0,0.0,82.08
1072,90302.6,10529,2016-11-13T06:41:43Z,143.2,1344.0,4935.0,4223.0,27.0,0.0,90.40754166666667
1073,47207.5,6045,2016-11-12T06:27:49Z,149.0,387.0,3428.0,525.0,1680.0,25.0,
1074,20046.7,3595,2016-11-11T06:22:00Z,121.1,1063.0,2492.0,40.0,0.0,0.0,
1075,47707.5,6691,2016-11-08T06:06:54Z,139.3,351.0,5124.0,551.0,665.0,0.0,
1076,62546.3,7591,2016-11-06T06:19:23Z,147.2,0.0,5654.0,376.0,1561.0,0.0,
1155,13147.8,1276,2016-01-08T10:46:20Z,180.7,0.0,25.0,330.0,297.0,624.0,
1156,9152.3,2161,2016-01-08T09:03:04Z,113.6,1307.0,791.0,63.0,0.0,0.0,
1157,12141.7,1819,2016-01-08T06:57:19Z,138.4,122.0,1181.0,455.0,61.0,0.0,
1158,13008.3,1193,2016-01-07T11:23:18Z,186.7,0.0,12.0,16.0,698.0,467.0,
1159,13823.1,1872,2016-01-07T06:53:15Z,141.1,1.0,1706.0,165.0,0.0,0.0,
1160,6986.8,1239,2016-01-07T06:24:18Z,133.4,66.0,1173.0,0.0,0.0,0.0,
